BEGIN;
BEGIN
select
	p_brand,
	p_type,
	p_size,
	count(distinct ps_suppkey) as supplier_cnt
from
	partsupp,
	part
where
	p_partkey = ps_partkey
	and p_brand <> 'Brand#12'
	and p_type not like 'STANDARD POLISHED%'
	and p_size in (26, 16, 41, 7, 37, 9, 46, 44)
	and ps_suppkey not in (
		select
			s_suppkey
		from
			supplier
		where
			s_comment like '%Customer%Complaints%'
	)
group by
	p_brand,
	p_type,
	p_size
order by
	supplier_cnt desc,
	p_brand,
	p_type,
	p_size;
  p_brand   |          p_type           | p_size | supplier_cnt 
 Brand#22   | STANDARD BURNISHED BRASS  |     16 |           76
 Brand#23   | LARGE BURNISHED STEEL     |     16 |           76
 Brand#23   | MEDIUM ANODIZED BRASS     |     26 |           76
 Brand#23   | MEDIUM BURNISHED STEEL    |     41 |           76
 Brand#23   | PROMO BRUSHED NICKEL      |     26 |           76
 Brand#23   | PROMO POLISHED BRASS      |     44 |           76
 Brand#23   | PROMO POLISHED COPPER     |     44 |           76
 Brand#23   | PROMO POLISHED NICKEL     |     44 |           76
 Brand#23   | PROMO POLISHED STEEL      |     26 |           76
 Brand#23   | STANDARD ANODIZED NICKEL  |     16 |           76
 Brand#24   | ECONOMY BRUSHED COPPER    |     16 |           76
 Brand#24   | ECONOMY BURNISHED COPPER  |     26 |           76
 Brand#24   | ECONOMY BURNISHED TIN     |     46 |           76
 Brand#24   | ECONOMY POLISHED BRASS    |     44 |           76
 Brand#24   | LARGE BURNISHED COPPER    |     41 |           76
 Brand#24   | MEDIUM BRUSHED STEEL      |     16 |           76
 Brand#24   | PROMO BURNISHED STEEL     |     26 |           76
 Brand#24   | PROMO POLISHED STEEL      |     26 |           76
 Brand#24   | STANDARD BURNISHED BRASS  |     16 |           76
 Brand#24   | STANDARD PLATED TIN       |     44 |           76
 Brand#25   | ECONOMY BURNISHED STEEL   |     37 |           76
 Brand#25   | ECONOMY PLATED NICKEL     |      7 |           76
 Brand#25   | LARGE ANODIZED TIN        |     16 |           76
 Brand#25   | PROMO PLATED BRASS        |     46 |           76
 Brand#25   | STANDARD ANODIZED TIN     |     37 |           76
 Brand#31   | ECONOMY BURNISHED STEEL   |     46 |           76
 Brand#31   | ECONOMY POLISHED STEEL    |     41 |           76
 Brand#31   | MEDIUM ANODIZED BRASS     |     44 |           76
 Brand#31   | MEDIUM ANODIZED NICKEL    |     26 |           76
 Brand#31   | MEDIUM ANODIZED TIN       |     26 |           76
 Brand#31   | PROMO PLATED STEEL        |      7 |           76
 Brand#31   | PROMO POLISHED STEEL      |     46 |           76
 Brand#31   | SMALL POLISHED COPPER     |     26 |           76
 Brand#32   | ECONOMY ANODIZED NICKEL   |     37 |           76
 Brand#32   | ECONOMY BRUSHED STEEL     |      9 |           76
 Brand#32   | ECONOMY PLATED NICKEL     |     26 |           76
 Brand#32   | ECONOMY POLISHED STEEL    |      7 |           76
 Brand#32   | LARGE ANODIZED STEEL      |     16 |           76
 Brand#32   | LARGE POLISHED STEEL      |      7 |           76
 Brand#32   | MEDIUM PLATED STEEL       |     46 |           76
 Brand#32   | STANDARD ANODIZED TIN     |     37 |           76
 Brand#32   | STANDARD BURNISHED NICKEL |     16 |           76
 Brand#32   | STANDARD PLATED TIN       |     26 |           76
 Brand#33   | SMALL BRUSHED COPPER      |     26 |           76
 Brand#33   | SMALL POLISHED STEEL      |      9 |           76
 Brand#33   | STANDARD ANODIZED NICKEL  |     46 |           76
 Brand#33   | STANDARD BURNISHED BRASS  |     41 |           76
 Brand#33   | STANDARD BURNISHED COPPER |     37 |           76
 Brand#34   | ECONOMY BRUSHED NICKEL    |     37 |           76
 Brand#34   | ECONOMY BURNISHED STEEL   |     41 |           76
 Brand#34   | PROMO PLATED STEEL        |      9 |           76
 Brand#34   | SMALL ANODIZED BRASS      |     37 |           76
 Brand#34   | SMALL BURNISHED BRASS     |     16 |           76
 Brand#34   | SMALL BURNISHED COPPER    |     44 |           76
 Brand#34   | STANDARD ANODIZED STEEL   |      9 |           76
 Brand#35   | ECONOMY BRUSHED NICKEL    |     44 |           76
 Brand#35   | ECONOMY POLISHED COPPER   |     41 |           76
 Brand#35   | LARGE BURNISHED NICKEL    |      9 |           76
 Brand#35   | MEDIUM ANODIZED STEEL     |     46 |           76
 Brand#35   | MEDIUM BURNISHED BRASS    |     16 |           76
 Brand#35   | MEDIUM POLISHED COPPER    |      9 |           76
 Brand#35   | PROMO ANODIZED NICKEL     |     16 |           76
 Brand#35   | PROMO BRUSHED TIN         |     46 |           76
 Brand#35   | STANDARD ANODIZED STEEL   |     41 |           76
 Brand#41   | ECONOMY BRUSHED STEEL     |     37 |           76
 Brand#41   | MEDIUM ANODIZED TIN       |     46 |           76
 Brand#41   | MEDIUM BRUSHED TIN        |     26 |           76
 Brand#41   | PROMO BRUSHED BRASS       |      9 |           76
 Brand#41   | SMALL PLATED NICKEL       |     37 |           76
 Brand#41   | STANDARD ANODIZED TIN     |      7 |           76
 Brand#41   | STANDARD BRUSHED COPPER   |     41 |           76
 Brand#41   | STANDARD BURNISHED NICKEL |     46 |           76
 Brand#42   | ECONOMY BURNISHED BRASS   |     16 |           76
 Brand#42   | ECONOMY BURNISHED COPPER  |     37 |           76
 Brand#42   | ECONOMY POLISHED NICKEL   |     16 |           76
 Brand#42   | LARGE BURNISHED COPPER    |     41 |           76
 Brand#42   | LARGE POLISHED COPPER     |     46 |           76
 Brand#42   | PROMO PLATED TIN          |     16 |           76
 Brand#42   | STANDARD BURNISHED BRASS  |     26 |           76
 Brand#42   | STANDARD PLATED BRASS     |     37 |           76
 Brand#43   | ECONOMY BURNISHED NICKEL  |      7 |           76
 Brand#43   | ECONOMY PLATED STEEL      |     26 |           76
 Brand#43   | LARGE ANODIZED NICKEL     |     46 |           76
 Brand#43   | LARGE BRUSHED COPPER      |     16 |           76
 Brand#43   | MEDIUM ANODIZED COPPER    |      7 |           76
 Brand#43   | MEDIUM PLATED STEEL       |     41 |           76
 Brand#43   | PROMO BRUSHED NICKEL      |     26 |           76
 Brand#43   | SMALL POLISHED BRASS      |      9 |           76
 Brand#44   | ECONOMY BURNISHED BRASS   |      7 |           76
 Brand#44   | ECONOMY PLATED STEEL      |     26 |           76
 Brand#44   | ECONOMY POLISHED BRASS    |     16 |           76
 Brand#44   | LARGE POLISHED STEEL      |     16 |           76
 Brand#44   | SMALL ANODIZED COPPER     |     37 |           76
 Brand#44   | SMALL BURNISHED BRASS     |     46 |           76
 Brand#45   | ECONOMY ANODIZED COPPER   |     37 |           76
 Brand#45   | ECONOMY PLATED NICKEL     |     41 |           76
 Brand#45   | ECONOMY POLISHED NICKEL   |     37 |           76
 Brand#45   | LARGE BURNISHED TIN       |     26 |           76
 Brand#45   | LARGE POLISHED STEEL      |     26 |           76
 Brand#45   | MEDIUM ANODIZED TIN       |      7 |           76
 Brand#45   | MEDIUM BRUSHED COPPER     |     46 |           76
 Brand#45   | MEDIUM BURNISHED STEEL    |     41 |           76
 Brand#45   | MEDIUM PLATED COPPER      |     16 |           76
 Brand#51   | ECONOMY ANODIZED BRASS    |     46 |           76
 Brand#51   | LARGE POLISHED NICKEL     |     41 |           76
 Brand#51   | MEDIUM ANODIZED STEEL     |     16 |           76
 Brand#51   | MEDIUM BRUSHED TIN        |      9 |           76
 Brand#51   | MEDIUM PLATED COPPER      |     44 |           76
 Brand#51   | MEDIUM PLATED TIN         |     37 |           76
 Brand#51   | SMALL BRUSHED COPPER      |     37 |           76
 Brand#51   | STANDARD BURNISHED BRASS  |     44 |           76
 Brand#52   | LARGE PLATED STEEL        |     44 |           76
 Brand#52   | MEDIUM PLATED COPPER      |     44 |           76
 Brand#52   | PROMO ANODIZED COPPER     |     16 |           76
 Brand#52   | PROMO POLISHED NICKEL     |     41 |           76
 Brand#52   | STANDARD ANODIZED COPPER  |      7 |           76
 Brand#53   | LARGE PLATED COPPER       |     46 |           76
 Brand#53   | LARGE PLATED NICKEL       |     46 |           76
 Brand#53   | SMALL BRUSHED BRASS       |     46 |           76
 Brand#53   | STANDARD BURNISHED STEEL  |     37 |           76
 Brand#53   | STANDARD PLATED BRASS     |     41 |           76
 Brand#53   | STANDARD PLATED BRASS     |     46 |           76
 Brand#54   | ECONOMY PLATED COPPER     |      7 |           76
 Brand#54   | ECONOMY PLATED STEEL      |     16 |           76
 Brand#54   | LARGE ANODIZED STEEL      |     46 |           76
 Brand#54   | LARGE BRUSHED STEEL       |      7 |           76
 Brand#54   | LARGE BRUSHED TIN         |     37 |           76
 Brand#54   | LARGE POLISHED NICKEL     |     16 |           76
 Brand#54   | LARGE POLISHED NICKEL     |     37 |           76
 Brand#54   | STANDARD ANODIZED BRASS   |      7 |           76
 Brand#55   | ECONOMY ANODIZED BRASS    |     44 |           76
 Brand#55   | ECONOMY ANODIZED COPPER   |     44 |           76
 Brand#55   | LARGE ANODIZED BRASS      |     46 |           76
 Brand#55   | LARGE BRUSHED TIN         |      9 |           76
 Brand#55   | LARGE PLATED BRASS        |     16 |           76
 Brand#55   | LARGE POLISHED NICKEL     |      7 |           76
 Brand#55   | LARGE POLISHED TIN        |      7 |           76
 Brand#55   | PROMO BURNISHED STEEL     |     46 |           76
 Brand#55   | PROMO POLISHED NICKEL     |     46 |           76
 Brand#55   | SMALL ANODIZED STEEL      |     41 |           76
 Brand#55   | SMALL PLATED TIN          |     37 |           76
 Brand#55   | STANDARD ANODIZED NICKEL  |     44 |           76
 Brand#55   | STANDARD ANODIZED TIN     |     46 |           76
 Brand#22   | SMALL POLISHED COPPER     |     16 |           75
 Brand#22   | STANDARD PLATED STEEL     |     37 |           75
 Brand#24   | SMALL POLISHED COPPER     |      7 |           75
 Brand#25   | STANDARD BURNISHED NICKEL |      9 |           75
 Brand#25   | STANDARD PLATED COPPER    |     44 |           75
 Brand#32   | PROMO BURNISHED COPPER    |     41 |           75
 Brand#34   | STANDARD BURNISHED COPPER |      9 |           75
 Brand#42   | PROMO ANODIZED STEEL      |      9 |           75
 Brand#54   | LARGE BURNISHED NICKEL    |      9 |           75
 Brand#54   | STANDARD BRUSHED NICKEL   |      9 |           75
 Brand#11   | ECONOMY BRUSHED TIN       |     41 |           72
 Brand#11   | ECONOMY PLATED BRASS      |     44 |           72
 Brand#11   | ECONOMY POLISHED STEEL    |     37 |           72
 Brand#11   | LARGE POLISHED STEEL      |     46 |           72
 Brand#11   | LARGE POLISHED TIN        |     16 |           72
 Brand#11   | MEDIUM ANODIZED COPPER    |     16 |           72
 Brand#11   | MEDIUM POLISHED TIN       |      9 |           72
 Brand#11   | PROMO BRUSHED NICKEL      |     16 |           72
 Brand#11   | PROMO BRUSHED NICKEL      |     46 |           72
 Brand#11   | PROMO BURNISHED BRASS     |     46 |           72
 Brand#11   | PROMO BURNISHED COPPER    |     26 |           72
 Brand#11   | SMALL BRUSHED BRASS       |     44 |           72
 Brand#11   | SMALL BRUSHED STEEL       |     26 |           72
 Brand#11   | SMALL BRUSHED STEEL       |     41 |           72
 Brand#11   | STANDARD ANODIZED NICKEL  |     44 |           72
 Brand#11   | STANDARD BURNISHED TIN    |     44 |           72
 Brand#13   | ECONOMY BURNISHED NICKEL  |      9 |           72
 Brand#13   | LARGE BRUSHED STEEL       |     37 |           72
 Brand#13   | MEDIUM BURNISHED STEEL    |     44 |           72
 Brand#13   | PROMO BURNISHED BRASS     |     16 |           72
 Brand#13   | SMALL BRUSHED BRASS       |     37 |           72
 Brand#13   | SMALL BRUSHED TIN         |     44 |           72
 Brand#13   | SMALL BURNISHED BRASS     |     41 |           72
 Brand#13   | STANDARD ANODIZED COPPER  |     16 |           72
 Brand#13   | STANDARD ANODIZED COPPER  |     26 |           72
 Brand#14   | ECONOMY ANODIZED COPPER   |     41 |           72
 Brand#14   | ECONOMY PLATED STEEL      |     26 |           72
 Brand#14   | ECONOMY POLISHED TIN      |      9 |           72
 Brand#14   | LARGE ANODIZED NICKEL     |      7 |           72
 Brand#14   | LARGE ANODIZED STEEL      |     16 |           72
 Brand#14   | LARGE BURNISHED BRASS     |      7 |           72
 Brand#14   | LARGE BURNISHED BRASS     |     44 |           72
 Brand#14   | LARGE POLISHED BRASS      |      9 |           72
 Brand#14   | LARGE POLISHED STEEL      |     37 |           72
 Brand#14   | MEDIUM BRUSHED BRASS      |      9 |           72
 Brand#14   | MEDIUM BRUSHED BRASS      |     44 |           72
 Brand#14   | MEDIUM PLATED NICKEL      |     44 |           72
 Brand#14   | PROMO ANODIZED COPPER     |     26 |           72
 Brand#14   | PROMO ANODIZED STEEL      |     37 |           72
 Brand#14   | PROMO PLATED TIN          |     44 |           72
 Brand#14   | PROMO POLISHED STEEL      |     44 |           72
 Brand#14   | PROMO POLISHED TIN        |     26 |           72
 Brand#14   | SMALL ANODIZED COPPER     |     16 |           72
 Brand#14   | SMALL ANODIZED TIN        |     16 |           72
 Brand#14   | SMALL ANODIZED TIN        |     41 |           72
 Brand#14   | SMALL PLATED NICKEL       |      9 |           72
 Brand#14   | STANDARD PLATED STEEL     |     46 |           72
 Brand#15   | ECONOMY ANODIZED NICKEL   |     26 |           72
 Brand#15   | ECONOMY ANODIZED STEEL    |     26 |           72
 Brand#15   | ECONOMY BURNISHED STEEL   |     46 |           72
 Brand#15   | MEDIUM BURNISHED BRASS    |     46 |           72
 Brand#15   | MEDIUM PLATED TIN         |     37 |           72
 Brand#15   | PROMO BRUSHED TIN         |      7 |           72
 Brand#15   | PROMO BURNISHED STEEL     |      7 |           72
